player_pkey,Player,Team,Year,isOverseas,isBatsman,isBowler,isWicketKeeper,isCapped,UncappedAndPerformed,base,Amount,runs_per_match,matches_bat,strike_rate_bat,average_bat,wickets_per_match,matches_bowl,economy_rate,strike_rate_bowl,average_bowl,bat_powerplay,bat_death,bowl_powerplay,bowl_death
1978,Prerak Mankad,Punjab Kings,2022,0,1,1,0,0,0,0.2,0.2,20.944444444444443,18,142.8030303030303,31.416666666666668,1.0,15,8.394736842105264,21.266666666666666,15.2,58.852666666666664,81.568,0.0,0.0
204,Prince Balwant Rai Singh,Mumbai Indians,2020,0,1,1,0,0,0,0.2,0.2,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,Priyam Garg,Sunrisers Hyderabad,2022,0,1,0,0,0,1,0.2,0.2,17.956521739130434,23,121.11436950146629,20.65,0.0,0,0.0,0.0,0.0,61.24200000000001,97.31955555555557,0.0,0.0
227,Priyam Garg,Sunrisers Hyderabad,2020,0,1,0,0,0,1,1.0,1.9,24.77777777777778,9,137.6543209876543,31.857142857142858,0.0,0,0.0,0.0,0.0,0.0,62.022285714285715,0.0,0.0
106,Quinton De Kock,Lucknow Super Giants,2022,1,0,0,1,1,0,2.0,6.75,31.20731707317073,82,143.84485666104553,33.23376623376623,0.0,0,0.0,0.0,0.0,988.6475899315737,126.79986956521739,0.0,0.0
1988,R Samarth,Sunrisers Hyderabad,2022,0,1,0,0,0,0,0.2,0.2,15.642857142857142,14,106.31067961165049,16.846153846153847,0.0,0,0.0,0.0,0.0,58.203235294117654,40.80685714285715,0.0,0.0
191,R. Ashwin,Rajasthan Royals,2022,0,1,1,0,1,0,2.0,5.0,11.696969696969697,33,128.66666666666666,14.296296296296296,0.9824561403508771,57,7.418530351437699,27.642857142857142,22.357142857142858,79.53789655172415,149.6458195488722,13.268602336325735,10.60042086931282
201,R. Sai Kishore,Gujarat Titans,2022,0,0,1,0,0,1,0.2,3.0,5.25,8,95.45454545454545,7.0,1.0238095238095237,42,5.659760087241003,20.11627906976744,21.325581395348838,0.0,65.40955555555556,10.223415058755258,14.20058749475451
201,R. Sai Kishore,Chennai Super Kings,2020,0,0,1,0,0,0,0.2,0.2,5.25,8,95.45454545454545,7.0,1.0294117647058822,34,5.855807743658211,20.885714285714286,21.4,0.0,65.40955555555556,11.489087236953548,13.6781898177247
2863,Rahul Buddhi,Mumbai Indians,2022,0,1,0,0,0,0,0.2,0.2,18.2,5,131.8840579710145,22.75,0.0,1,12.0,0.0,0.0,0.0,55.5865,0.0,36.0
123,Rahul Chahar,Punjab Kings,2022,0,0,1,0,1,0,0.75,5.25,3.764705882352941,17,96.96969696969697,10.666666666666666,1.2040816326530612,49,7.382878645343368,22.16949152542373,18.016949152542374,0.0,42.878,12.337599862554764,7.2439024390243905
131,Rahul Tewatia,Gujarat Titans,2022,0,1,1,0,1,0,0.4,9.0,19.022727272727273,44,149.19786096256684,34.875,0.7391304347826086,46,7.224646983311938,27.58823529411765,22.91176470588235,17.962,224.7939481865285,27.0,7.534883720930232
194,Rahul Tripathi,Sunrisers Hyderabad,2022,0,1,0,0,0,1,0.4,8.5,21.303571428571427,56,123.62694300518136,24.854166666666668,0.5714285714285714,7,7.615384615384615,24.75,19.5,200.262901179941,112.59609195402298,0.0,0.0
194,Rahul Tripathi,Kolkata Knight Riders,2020,0,1,0,0,0,0,0.4,0.6,22.428571428571427,42,125.93582887700533,26.914285714285715,0.5714285714285714,7,7.615384615384615,24.75,19.5,145.10018546365916,80.26920689655172,0.0,0.0
0,Raj Angad Bawa,Punjab Kings,2022,0,1,1,0,0,0,0.2,2.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1943,Rajat Patidar,Royal Challengers Bangalore,2021,0,1,0,0,0,0,0.2,0.2,32.857142857142854,21,144.9579831932773,36.31578947368421,0.0,0,0.0,0.0,0.0,92.03023529411765,33.874,0.0,0.0
2856,Rajvardhan Hangargekar,Chennai Super Kings,2022,0,1,1,0,0,0,0.3,1.5,3.0,2,85.71428571428571,6.0,0.0,2,8.857142857142858,0.0,0.0,0.0,0.0,0.0,0.0
2573,Ramandeep Singh,Mumbai Indians,2022,0,1,1,0,0,0,0.2,0.2,6.0,3,78.26086956521739,9.0,1.0,3,6.625,17.666666666666668,16.0,0.0,0.0,0.0,0.0
0,Ramesh Kumar,Kolkata Knight Riders,2022,0,1,0,0,0,0,0.2,0.2,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Rasikh Dar,Kolkata Knight Riders,2022,0,0,1,0,0,0,0.2,0.2,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,Rassie Van Der Dussen,Rajasthan Royals,2022,1,1,0,0,1,0,1.0,1.0,32.26470588235294,68,134.84941610325754,43.01960784313726,0.0,0,0.0,0.0,0.0,264.74891734052113,360.39657309941526,0.0,0.0
213,Ravi Bishnoi,Kings XI Punjab,2020,0,0,1,0,1,0,1.0,2.0,13.5,2,77.14285714285715,27.0,0.8,5,6.9411764705882355,29.5,25.5,0.0,44.93561904761905,30.0,33.0
388,Riley Meredith,Mumbai Indians,2022,1,0,1,0,1,0,1.0,1.0,1.5,6,69.23076923076923,1.8,1.2647058823529411,34,8.063492063492063,23.627906976744185,17.58139534883721,0.0,25.736666666666668,13.947905551809688,12.108604305384961
388,Riley Meredith,Punjab Kings,2021,1,0,1,0,1,0,1.0,8.0,1.5,6,69.23076923076923,1.8,1.2647058823529411,34,8.063492063492063,23.627906976744185,17.58139534883721,0.0,25.736666666666668,13.947905551809688,12.108604305384961
91,Rinku Singh,Kolkata Knight Riders,2022,0,1,0,0,0,0,0.2,0.55,18.303030303030305,33,140.46511627906978,23.23076923076923,1.0,1,11.0,11.0,6.0,0.0,68.59642857142856,0.0,0.0
2600,Ripal Patel,Delhi Capitals,2022,0,1,1,0,0,0,0.2,0.2,21.22222222222222,9,189.1089108910891,31.833333333333332,0.0,1,15.0,0.0,0.0,0.0,0.0,0.0,0.0
2600,Ripal Patel,Delhi Capitals,2021,0,1,1,0,0,0,0.2,0.2,21.22222222222222,9,189.1089108910891,31.833333333333332,0.0,1,15.0,0.0,0.0,0.0,0.0,0.0,0.0
1954,Rishi Dhawan,Punjab Kings,2022,0,1,1,0,0,0,0.5,0.55,20.055555555555557,18,132.72058823529412,40.111111111111114,0.95,20,7.852459016393443,25.210526315789473,19.263157894736842,0.0,47.65,30.0,42.0
151,Riyan Parag,Rajasthan Royals,2022,0,1,1,0,0,1,0.3,3.8,27.142857142857142,28,126.4559068219634,31.666666666666668,0.5555555555555556,27,7.046511627906977,33.666666666666664,28.666666666666668,27.427555555555553,142.60196296296294,9.551020408163266,0.0
61,Robin Uthappa,Chennai Super Kings,2022,0,1,0,0,1,0,2.0,2.0,23.126984126984127,63,124.95711835334478,24.283333333333335,0.0,0,0.0,0.0,0.0,302.7245714285714,87.83833898305087,0.0,0.0
61,Robin Uthappa,Rajasthan Royals,2020,0,1,0,0,1,0,2.0,3.0,23.91304347826087,46,124.01352874859074,25.58139534883721,0.0,0,0.0,0.0,0.0,200.1647640117994,69.7945,0.0,0.0
543,Romario Shepherd,Sunrisers Hyderabad,2022,1,1,1,0,1,0,0.75,7.75,9.88888888888889,9,158.92857142857142,17.8,1.1904761904761905,21,8.235,21.96,16.0,0.0,99.63285714285715,11.266917293233083,10.026941362916006
450,Rovman Powell,Delhi Capitals,2022,1,1,0,0,1,0,0.75,2.8,19.24390243902439,41,131.28119800332777,24.65625,0.5,16,10.25,46.125,27.0,81.86522222222222,165.75180327868856,0.0,10.254211332312405
279,Sachin Baby,Royal Challengers Bangalore,2021,0,1,0,0,0,0,0.2,0.2,36.166666666666664,18,138.51063829787233,40.6875,0.8,5,6.951219512195122,23.75,20.5,70.077,111.83452173913042,0.0,45.0
20,Sam Billings,Kolkata Knight Riders,2022,1,0,0,1,1,0,2.0,2.0,21.847457627118644,59,138.453276047261,26.854166666666668,0.0,0,0.0,0.0,0.0,71.93790704225353,278.31019148936167,0.0,0.0
20,Sam Billings,Delhi Capitals,2021,1,0,0,1,1,0,2.0,2.0,21.847457627118644,59,138.453276047261,26.854166666666668,0.0,0,0.0,0.0,0.0,71.93790704225353,278.31019148936167,0.0,0.0
184,Sam Curran,Chennai Super Kings,2020,1,1,1,0,1,0,2.0,5.5,19.724137931034484,29,156.28415300546447,28.6,0.875,32,9.062200956937799,33.82142857142857,22.392857142857142,149.21466666666666,170.95878217821786,18.117925688976378,13.024063974056604
228,Sandeep Bavanaka,Sunrisers Hyderabad,2020,1,1,1,0,0,0,0.2,0.2,30.11764705882353,17,128.96725440806046,46.54545454545455,0.1,10,6.842105263157895,130.0,114.0,0.0,0.0,0.0,0.0
71,Sandeep Sharma,Punjab Kings,2022,0,0,1,0,0,0,0.5,0.5,2.3125,16,78.72340425531915,7.4,1.0338983050847457,59,7.467987804878049,26.770491803278688,21.508196721311474,0.0,37.73,14.60984692558803,10.425843740324078
223,Sanjay Yadav,Mumbai Indians,2022,0,1,1,0,0,0,0.2,0.5,23.838709677419356,31,130.1056338028169,30.791666666666668,0.6071428571428571,28,7.062146892655368,36.76470588235294,31.235294117647058,79.36763636363638,114.86569565217391,0.0,23.207766990291262
223,Sanjay Yadav,Sunrisers Hyderabad,2020,0,1,1,0,0,0,0.2,0.2,25.923076923076923,26,131.38401559454192,32.095238095238095,0.5217391304347826,23,7.812949640287769,45.25,34.75,79.36763636363638,114.86569565217391,0.0,23.207766990291262
190,Sarfaraz Khan,Delhi Capitals,2022,0,1,1,0,0,0,0.2,0.2,17.26923076923077,26,124.37673130193905,22.45,0.0,2,6.75,0.0,0.0,75.67493939393938,141.95597029702972,0.0,54.0
4450,Saurabh Dubey,Sunrisers Hyderabad,2022,0,0,1,0,0,0,0.2,0.2,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2170,Saurabh Kumar,Punjab Kings,2021,0,1,1,0,0,0,0.2,0.2,10.818181818181818,11,141.66666666666669,14.875,0.75,24,7.074235807860262,30.0,25.444444444444443,0.0,79.45633333333333,25.5,33.0
199,Saurabh Tiwary,Mumbai Indians,2020,0,1,0,0,0,0,0.2,0.5,19.59090909090909,22,120.39106145251397,23.944444444444443,0.0,1,8.0,0.0,0.0,108.99000000000002,52.000181818181815,0.0,0.0
387,Sean Abbott,Sunrisers Hyderabad,2022,1,0,1,0,1,0,0.75,2.4,9.052631578947368,19,122.85714285714286,11.466666666666667,1.3863636363636365,44,8.578073089700997,21.16393442622951,14.80327868852459,0.0,110.14052873563217,12.757757212847034,11.572264989699665
218,Shahbaz Ahamad,Royal Challengers Bangalore,2022,0,1,1,0,0,1,0.3,2.4,22.4,20,131.76470588235293,34.46153846153846,1.0357142857142858,28,6.159574468085107,19.96551724137931,19.448275862068964,55.626000000000005,95.2998064516129,12.618556701030927,7.238519839500669
218,Shahbaz Ahamad,Royal Challengers Bangalore,2020,0,0,0,1,0,0,0.2,0.2,17.555555555555557,9,128.45528455284554,31.6,0.9333333333333333,15,6.3061224489795915,22.071428571428573,21.0,0.0,0.0,30.0,0.0
67,Shahbaz Nadeem,Lucknow Super Giants,2022,0,0,1,0,0,0,0.5,0.5,5.916666666666667,12,94.66666666666667,8.875,0.7631578947368421,38,7.327001356852103,31.03448275862069,25.413793103448278,28.92066666666667,44.182526315789474,19.651623646960868,10.165289256198347
2333,Shahrukh Khan,Punjab Kings,2022,0,1,1,0,0,1,0.4,9.0,22.517241379310345,29,139.2324093816631,27.208333333333332,0.0,3,10.666666666666666,0.0,0.0,248.2135,110.87003703703702,33.42857142857142,0.0
2333,Shahrukh Khan,Punjab Kings,2021,0,1,1,0,0,1,0.5,5.25,22.517241379310345,29,139.2324093816631,27.208333333333332,0.0,3,10.666666666666666,0.0,0.0,248.2135,110.87003703703702,33.42857142857142,0.0
94,Shakib Al Hasan,Kolkata Knight Riders,2021,1,1,1,0,1,0,1.5,3.2,18.81159420289855,69,123.26685660018994,21.633333333333333,1.1866666666666668,75,7.202988792029887,21.662921348314608,18.04494382022472,225.39346939921393,195.46233333333333,11.662202443427516,13.322070242697944
40,Shardul Thakur,Delhi Capitals,2022,0,0,1,0,1,0,2.0,10.75,7.2105263157894735,19,115.12605042016806,12.454545454545455,1.2063492063492063,63,8.692595362752431,25.486842105263158,17.592105263157894,0.0,112.62427272727273,17.64745610085547,11.72109368615094
157,Shashank Singh,Sunrisers Hyderabad,2022,0,1,1,0,0,0,0.2,0.2,9.23076923076923,13,107.14285714285714,10.0,0.625,8,9.1,36.4,24.0,0.0,0.0,0.0,0.0
216,Sheldon Cottrell,Kings XI Punjab,2020,1,0,1,0,1,0,2.0,8.5,3.2222222222222223,9,87.87878787878788,5.8,1.5405405405405406,37,8.077220077220078,18.350877192982455,13.631578947368421,0.0,54.82051851851852,11.17475461741425,12.501077176530224
1974,Sheldon Jackson,Kolkata Knight Riders,2022,0,0,0,1,0,0,0.3,0.6,29.31578947368421,19,136.85503685503687,39.785714285714285,0.0,0,0.0,0.0,0.0,45.296,79.47,0.0,0.0
1974,Sheldon Jackson,Kolkata Knight Riders,2021,0,0,0,1,0,0,0.2,0.2,29.31578947368421,19,136.85503685503687,39.785714285714285,0.0,0,0.0,0.0,0.0,45.296,79.47,0.0,0.0
125,Sherfane Rutherford,Royal Challengers Bangalore,2022,1,1,1,0,1,0,1.0,1.0,15.533333333333333,45,133.3969465648855,17.923076923076923,0.5714285714285714,21,7.986062717770034,31.833333333333332,23.916666666666668,136.14710714285715,209.67128260869566,12.14723926380368,12.112304387849031
110,Shikhar Dhawan,Punjab Kings,2022,0,1,0,0,1,0,2.0,8.25,31.08695652173913,92,134.33536871770784,34.04761904761905,0.0,0,0.0,0.0,0.0,857.0562787427626,138.9068031496063,0.0,0.0
44,Shimron Hetmyer,Rajasthan Royals,2022,1,1,0,0,1,0,1.5,8.5,21.41891891891892,74,130.77557755775578,25.158730158730158,0.0,0,0.0,0.0,0.0,326.97323587443947,167.7509338842975,0.0,0.0
44,Shimron Hetmyer,Delhi Capitals,2020,1,1,0,0,1,0,1.5,7.75,20.75,44,131.36690647482015,22.26829268292683,0.0,0,0.0,0.0,0.0,253.80091696113078,105.45545454545454,0.0,0.0
35,Shivam Dube,Chennai Super Kings,2022,0,1,1,0,0,1,0.5,4.0,14.333333333333334,42,135.89164785553046,19.419354838709676,0.7435897435897436,39,8.74074074074074,28.482758620689655,19.551724137931036,36.38694117647059,134.39778991596637,11.702786377708977,12.08955223880597
35,Shivam Dube,Rajasthan Royals,2021,0,1,1,0,0,1,0.5,4.4,14.333333333333334,42,135.89164785553046,19.419354838709676,0.7435897435897436,39,8.74074074074074,28.482758620689655,19.551724137931036,36.38694117647059,134.39778991596637,11.702786377708977,12.08955223880597
80,Shivam Mavi,Kolkata Knight Riders,2022,0,1,1,0,0,1,0.4,7.25,3.0,8,70.58823529411765,4.0,0.7,20,9.015625,41.214285714285715,27.428571428571427,0.0,38.70055172413794,17.38753633236447,15.220335280947962
196,Shreyas Gopal,Sunrisers Hyderabad,2022,0,0,1,0,0,0,0.2,0.75,10.413793103448276,29,116.60231660231659,13.727272727272727,1.2285714285714286,70,7.175792507204612,19.302325581395348,16.13953488372093,36.45533333333333,105.88688349514564,11.136690647482014,11.77570093457944
142,Shreyas Iyer,Kolkata Knight Riders,2022,0,1,0,0,1,0,2.0,12.25,27.477272727272727,88,126.92913385826772,33.583333333333336,0.3333333333333333,3,10.536585365853659,72.0,41.0,307.3141044776119,241.31637383177573,0.0,0.0
0,Shubham Garhwal,Rajasthan Royals,2022,0,1,1,0,0,0,0.2,0.2,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,Siddharth Kaul,Royal Challengers Bangalore,2022,0,0,1,0,0,0,0.75,0.75,1.3333333333333333,12,61.53846153846154,2.6666666666666665,1.150943396226415,53,8.420512820512819,26.918032786885245,19.18032786885246,0.0,7.8740000000000006,12.856051928216877,13.084990958408682
2598,Simarjeet Singh,Chennai Super Kings,2022,0,0,1,0,0,0,0.2,0.2,0.6666666666666666,3,40.0,2.0,1.2,15,7.768421052631579,20.5,15.833333333333334,0.0,0.0,8.89602053915276,11.863230921704659
170,Steven Smith,Delhi Capitals,2021,1,1,0,0,1,0,2.0,2.2,26.927272727272726,55,127.78257118205349,32.19565217391305,0.42857142857142855,7,10.869565217391305,41.666666666666664,23.0,251.9789820062978,239.77505504587157,0.0,4.235294117647059
2116,Subhranshu Senapati,Chennai Super Kings,2022,0,1,0,0,0,0,0.2,0.2,24.0,16,129.72972972972974,27.428571428571427,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2486,Suyash Prabhudesai,Royal Challengers Bangalore,2021,0,1,1,0,0,0,0.2,0.2,0.0,1,0.0,0.0,0.5,2,10.4,52.0,30.0,0.0,0.0,0.0,0.0
2486,Suyash Prabhudessai,Royal Challengers Bangalore,2022,0,1,1,0,0,0,0.2,0.3,0.0,1,0.0,0.0,0.5,2,10.4,52.0,30.0,0.0,0.0,0.0,0.0
85,Syed Khaleel Ahmed,Delhi Capitals,2022,0,0,1,0,0,1,0.5,5.25,0.8333333333333334,6,26.31578947368421,1.25,1.2982456140350878,57,8.35031847133758,23.62162162162162,16.972972972972972,0.0,14.832,14.975774659190082,12.707373976043709
59,T. Natarajan,Sunrisers Hyderabad,2022,0,0,1,0,1,0,1.0,4.0,2.8333333333333335,6,94.44444444444444,17.0,1.2666666666666666,45,6.779761904761905,19.982456140350877,17.68421052631579,0.0,38.897444444444446,11.711912368781379,11.329237224636595
207,Tajinder Dhillon,Kings XI Punjab,2020,0,1,1,0,0,0,0.2,0.2,18.666666666666668,12,148.34437086092714,24.88888888888889,1.0,10,6.037037037037037,16.3,16.2,0.0,117.22657142857145,0.0,0.0
2177,Tejas Baroka,Rajasthan Royals,2022,0,0,1,0,0,0,0.2,0.2,0.0,0,0.0,0.0,0.0,2,15.0,0.0,0.0,0.0,0.0,0.0,0.0
803,Tim David,Mumbai Indians,2022,1,1,1,0,1,0,0.4,8.25,16.869565217391305,23,148.0916030534351,25.866666666666667,0.0,2,3.0,0.0,0.0,0.0,194.20685714285713,9.0,0.0
243,Tim Seifert,Delhi Capitals,2022,1,0,0,1,0,0,0.5,0.5,26.73972602739726,73,133.6986301369863,29.575757575757574,0.0,0,0.0,0.0,0.0,563.0813778110945,132.0964642857143,0.0,0.0
52,Tim Southee,Kolkata Knight Riders,2022,1,0,1,0,1,0,1.5,1.5,8.4,25,131.25,17.5,1.105263157894737,57,8.64676616915423,27.58730158730159,19.142857142857142,0.0,130.63865217391307,13.858562493126092,14.344200380699156
236,Tom Banton,Kolkata Knight Riders,2020,1,1,0,0,0,0,0.2,1.0,35.588235294117645,17,155.9278350515464,37.8125,0.0,0,0.0,0.0,0.0,303.12418464052297,79.45633333333333,0.0,0.0
233,Tom Curran,Delhi Capitals,2021,1,1,1,0,1,0,1.0,5.25,12.583333333333334,48,134.52115812917594,18.875,1.2380952380952381,84,9.256637168141594,25.14423076923077,16.298076923076923,48.269999999999996,264.64806122448977,15.613335602544584,11.94718309859155
233,Tom Curran,Rajasthan Royals,2020,1,1,1,0,1,0,1.0,1.0,13.142857142857142,28,134.7985347985348,17.523809523809526,1.2407407407407407,54,8.97431018078021,23.46268656716418,15.686567164179104,46.55800000000001,176.223,14.980744291412906,10.161333713773285
101,Trent Boult,Rajasthan Royals,2022,1,0,1,0,1,0,2.0,8.0,1.1428571428571428,7,100.0,2.6666666666666665,1.3653846153846154,52,8.61986301369863,23.633802816901408,16.450704225352112,0.0,47.41433333333334,13.966355436524342,13.347850295541507
206,Tushar Deshpande,Chennai Super Kings,2022,0,0,1,0,0,0,0.2,0.2,3.875,8,129.16666666666669,7.75,1.4583333333333333,24,9.0,21.514285714285716,14.342857142857143,0.0,62.84288235294118,17.406826206355436,18.630405943221017
206,Tushar Deshpande,Delhi Capitals,2020,0,0,1,0,0,0,0.2,0.2,1.0,5,71.42857142857143,1.6666666666666667,1.7647058823529411,17,7.810055865921788,15.533333333333333,11.933333333333334,0.0,0.0,8.539833531510107,15.393665158371041
531,Tymal Mills,Mumbai Indians,2022,1,0,1,0,1,0,1.0,1.5,3.5,6,80.76923076923077,7.0,1.0588235294117647,51,8.226315789473684,28.944444444444443,21.11111111111111,0.0,34.91852380952381,19.67112455424035,10.86031963571255
37,Umesh Yadav,Kolkata Knight Riders,2022,0,0,1,0,1,0,2.0,2.0,3.9411764705882355,17,115.51724137931035,6.090909090909091,1.054054054054054,37,8.809644670050762,29.666666666666668,20.205128205128204,0.0,74.87856862745099,12.954305270667977,17.071534628292483
37,Umesh Yadav,Delhi Capitals,2021,0,0,1,0,1,0,1.0,1.0,3.9411764705882355,17,115.51724137931035,6.090909090909091,1.054054054054054,37,8.809644670050762,29.666666666666668,20.205128205128204,0.0,74.87856862745099,12.954305270667977,17.071534628292483
2304,Utkarsh Singh,Punjab Kings,2021,0,1,1,0,0,0,0.2,0.2,18.307692307692307,13,127.27272727272727,21.636363636363637,1.0555555555555556,18,6.276923076923078,17.894736842105264,17.105263157894736,72.02818181818182,27.832,20.0,0.0
2829,Vaibhav Arora,Punjab Kings,2022,0,0,1,0,0,0,0.2,2.0,0.0,2,0.0,0.0,2.0,5,6.803571428571429,12.7,11.2,0.0,0.0,4.465723612622416,0.0
2829,Vaibhav Arora,Kolkata Knight Riders,2021,0,0,1,0,0,0,0.2,0.2,0.0,2,0.0,0.0,2.0,5,6.803571428571429,12.7,11.2,0.0,0.0,4.465723612622416,0.0
163,Varun Aaron,Gujarat Titans,2022,0,0,1,0,0,0,0.5,0.5,2.0,11,32.35294117647059,3.142857142857143,1.0666666666666667,30,9.25214408233276,28.09375,18.21875,0.0,9.479058823529412,18.83274021352313,10.285714285714286
164,Varun Chakaravarthy,Kolkata Knight Riders,2020,0,1,1,0,1,0,1.0,4.0,10.5,2,131.25,21.0,0.7142857142857143,7,5.925925925925926,32.0,32.4,0.0,53.50325,22.0,14.0
1941,Venkatesh Iyer,Kolkata Knight Riders,2022,0,1,1,0,1,0,2.0,8.0,28.736842105263158,19,139.28571428571428,39.0,0.5,12,8.48,35.333333333333336,25.0,97.58200000000001,83.79125,0.0,0.0
0,Vicky Ostwal,Delhi Capitals,2022,0,1,1,0,0,0,0.2,0.2,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Vijay Shankar,Gujarat Titans,2022,0,1,1,0,1,0,0.5,1.4,19.48076923076923,52,128.2278481012658,25.325,0.5806451612903226,31,7.274826789838336,29.166666666666668,24.055555555555557,88.53482191780823,202.1058924731183,11.201182152382325,11.454545454545455
220,Virat Singh,Sunrisers Hyderabad,2020,0,1,0,0,0,0,0.5,1.9,30.962962962962962,27,134.18940609951846,41.8,0.2,5,8.7,87.0,60.0,64.52409523809524,80.38733333333334,0.0,0.0
2096,Vishnu Vinod,Sunrisers Hyderabad,2022,0,0,0,1,0,0,0.2,0.5,27.105263157894736,19,134.11458333333331,32.1875,0.0,2,7.578947368421052,0.0,0.0,0.0,63.168727272727274,0.0,0.0
2096,Vishnu Vinod,Delhi Capitals,2021,0,0,0,1,0,0,0.2,0.2,27.105263157894736,19,134.11458333333331,32.1875,0.0,2,7.578947368421052,0.0,0.0,0.0,63.168727272727274,0.0,0.0
550,Wanindu Hasaranga,Royal Challengers Bangalore,2022,1,1,1,0,1,0,1.0,10.75,12.92,25,127.66798418972331,17.0,1.3703703703703705,27,6.766423357664233,16.7027027027027,14.81081081081081,0.0,162.79595424836603,10.956521739130435,8.286563893888411
25,Washington Sundar,Sunrisers Hyderabad,2022,0,1,1,0,1,0,1.5,8.75,16.791666666666668,48,124.19106317411402,23.02857142857143,0.7246376811594203,69,6.742358078602621,30.88,27.48,96.96800000000002,137.33512244897958,15.119179791331394,10.354476165870043
68,Wriddhiman Saha,Gujarat Titans,2022,0,0,0,1,1,0,1.0,1.9,25.03448275862069,29,143.19526627218934,27.923076923076923,0.0,0,0.0,0.0,0.0,211.62125,67.461,0.0,0.0
2139,Writtick Chatterjee,Punjab Kings,2022,0,1,1,0,0,0,0.2,0.2,16.57894736842105,19,115.80882352941177,22.5,1.1578947368421053,19,5.803030303030303,17.40909090909091,18.0,106.3569375,69.10216666666668,9.19496855345912,7.807228915662651
2267,Yash Dayal,Gujarat Titans,2022,0,0,1,0,0,0,0.2,3.2,3.3333333333333335,3,83.33333333333334,10.0,0.9090909090909091,11,7.666666666666666,23.0,18.0,0.0,0.0,7.686912961803381,13.846153846153845
0,Yash Dhull,Delhi Capitals,2022,0,1,1,0,0,0,0.2,0.5,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,Yashasvi Jaiswal,Rajasthan Royals,2020,0,1,1,0,0,1,1.0,2.4,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2579,Yudhvir Charak,Mumbai Indians,2021,0,1,1,0,0,0,0.2,0.2,6.0,4,171.42857142857142,6.0,0.5,6,8.590909090909092,63.0,44.0,0.0,36.112,14.516129032258064,21.857142857142854
39,Yuzvendra Chahal,Rajasthan Royals,2022,0,0,1,0,1,0,2.0,6.5,1.2,10,35.294117647058826,2.4,1.0978260869565217,92,7.809384164222873,26.366336633663366,20.257425742574256,0.0,23.55816666666667,14.156284518828452,12.06226090434069
